account_id,customer_id,product_id,account_status,opened_at,current_balance,currency
ACCT0001125,CUST000560,PRD006,active,2024-05-26,26917.89,CAD
ACCT0001126,CUST000560,PRD001,active,2024-01-15,-7829.32,CAD
ACCT0001127,CUST000560,PRD004,active,2022-03-03,10282.94,CAD
ACCT0001128,CUST000561,PRD003,active,2024-09-16,2928.45,CAD
ACCT0001129,CUST000561,PRD004,active,2026-04-05,5698.27,CAD
ACCT0001130,CUST000561,PRD006,dormant,2026-03-18,10609.53,CAD
ACCT0001131,CUST000562,PRD006,active,2024-07-15,10516.97,CAD
ACCT0001132,CUST000563,PRD007,active,2022-12-25,11774.01,CAD
ACCT0001133,CUST000563,PRD004,closed,2024-03-13,26671.39,CAD
ACCT0001134,CUST000563,PRD002,closed,2025-03-30,12169.18,CAD
ACCT0001135,CUST000564,PRD003,active,2025-05-02,3448.04,CAD
ACCT0001136,CUST000565,PRD001,dormant,2022-10-22,18551.09,CAD
ACCT0001137,CUST000566,PRD002,active,2022-08-09,21368.38,CAD
ACCT0001138,CUST000567,PRD002,active,2023-01-03,-8845.1,CAD
ACCT0001139,CUST000568,PRD001,active,2024-03-23,13967.5,CAD
ACCT0001140,CUST000569,PRD003,active,2023-06-14,15264.66,CAD
ACCT0001141,CUST000570,PRD007,active,2026-04-30,2780.46,CAD
ACCT0001142,CUST000571,PRD003,active,2024-03-13,23696.34,CAD
ACCT0001143,CUST000571,PRD006,active,2025-10-08,4624.31,CAD
ACCT0001144,CUST000571,PRD005,active,2024-01-17,8069.71,CAD
ACCT0001145,CUST000572,PRD005,active,2021-07-15,4336.6,CAD
ACCT0001146,CUST000573,PRD001,active,2023-12-19,6694.74,CAD
ACCT0001147,CUST000573,PRD003,active,2022-08-30,7203.44,CAD
ACCT0001148,CUST000573,PRD002,active,2023-01-02,-11500.64,CAD
ACCT0001149,CUST000574,PRD005,active,2023-07-28,26431.31,CAD
ACCT0001150,CUST000575,PRD003,closed,2026-05-07,4087.02,CAD
ACCT0001151,CUST000575,PRD007,active,2023-11-22,5892.4,CAD
ACCT0001152,CUST000576,PRD001,active,2025-01-02,-20417.38,CAD
ACCT0001153,CUST000576,PRD005,dormant,2023-03-14,1487.02,CAD
ACCT0001154,CUST000577,PRD002,active,2026-03-03,-10038.62,CAD
ACCT0001155,CUST000577,PRD006,active,2024-10-10,27025.19,CAD
ACCT0001156,CUST000578,PRD002,active,2022-06-18,19122.71,CAD
ACCT0001157,CUST000578,PRD005,active,2021-12-12,2101.88,CAD
ACCT0001158,CUST000578,PRD001,active,2022-12-14,34655.45,CAD
ACCT0001159,CUST000579,PRD006,active,2024-12-28,18772.07,CAD
ACCT0001160,CUST000579,PRD004,active,2022-12-04,2439.61,CAD
ACCT0001161,CUST000579,PRD005,active,2023-10-28,24742.57,CAD
ACCT0001162,CUST000580,PRD002,active,2023-03-15,35136.78,CAD
ACCT0001163,CUST000580,PRD006,closed,2022-06-22,10869.66,CAD
ACCT0001164,CUST000581,PRD006,active,2025-07-03,14067.48,CAD
ACCT0001165,CUST000582,PRD007,dormant,2022-08-26,19282.13,CAD
ACCT0001166,CUST000582,PRD005,active,2022-06-23,36996.91,CAD
ACCT0001167,CUST000583,PRD007,active,2023-08-16,23803.41,CAD
ACCT0001168,CUST000583,PRD001,active,2022-02-12,13548.86,CAD
ACCT0001169,CUST000583,PRD003,active,2024-04-27,13934.43,CAD
ACCT0001170,CUST000584,PRD002,active,2022-01-07,17167.69,CAD
ACCT0001171,CUST000585,PRD002,active,2025-03-24,15986.61,CAD
ACCT0001172,CUST000585,PRD001,active,2023-10-19,10014.89,CAD
ACCT0001173,CUST000586,PRD003,active,2022-03-09,7802.51,CAD
ACCT0001174,CUST000586,PRD001,active,2024-06-18,5717.59,CAD
ACCT0001175,CUST000587,PRD001,active,2026-03-06,-2924.56,CAD
ACCT0001176,CUST000587,PRD002,active,2025-09-30,2991.56,CAD
ACCT0001177,CUST000587,PRD005,active,2025-08-16,14661.96,CAD
ACCT0001178,CUST000588,PRD002,active,2023-10-21,5270.75,CAD
ACCT0001179,CUST000588,PRD005,active,2023-04-25,5857.39,CAD
ACCT0001180,CUST000589,PRD003,active,2025-08-08,7294.87,CAD
ACCT0001181,CUST000589,PRD002,active,2024-10-28,8748.68,CAD
ACCT0001182,CUST000590,PRD001,active,2022-12-26,23900.03,CAD
ACCT0001183,CUST000591,PRD005,active,2022-03-26,17978.96,CAD
ACCT0001184,CUST000592,PRD004,active,2026-04-30,13131.26,CAD
ACCT0001185,CUST000593,PRD005,active,2025-05-23,5870.35,CAD
ACCT0001186,CUST000594,PRD001,active,2023-05-28,18259.64,CAD
ACCT0001187,CUST000595,PRD002,active,2022-10-30,-5781.09,CAD
ACCT0001188,CUST000595,PRD007,active,2022-10-18,3692.09,CAD
ACCT0001189,CUST000596,PRD002,active,2024-03-14,13375.65,CAD
ACCT0001190,CUST000596,PRD005,active,2023-11-25,5604.31,CAD
ACCT0001191,CUST000597,PRD004,active,2024-04-10,7817.19,CAD
ACCT0001192,CUST000598,PRD006,active,2025-01-19,10175.32,CAD
ACCT0001193,CUST000598,PRD005,active,2026-04-20,1017.1,CAD
ACCT0001194,CUST000598,PRD004,active,2026-04-23,10497.27,CAD
ACCT0001195,CUST000599,PRD005,active,2026-01-13,13412.42,CAD
ACCT0001196,CUST000600,PRD006,active,2021-09-15,12005.93,CAD
ACCT0001197,CUST000600,PRD002,active,2025-06-13,6254.53,CAD
ACCT0001198,CUST000600,PRD001,active,2026-02-21,13406.12,CAD
ACCT0001199,CUST000601,PRD007,active,2024-07-31,9298.93,CAD
ACCT0001200,CUST000602,PRD007,active,2023-05-09,23551.76,CAD
ACCT0001201,CUST000603,PRD004,active,2025-03-11,8065.31,CAD
ACCT0001202,CUST000603,PRD002,active,2024-07-29,1132.43,CAD
ACCT0001203,CUST000604,PRD007,active,2026-04-28,8028.72,CAD
ACCT0001204,CUST000604,PRD001,active,2023-10-26,13291.23,CAD
ACCT0001205,CUST000605,PRD001,active,2022-09-29,7110.75,CAD
ACCT0001206,CUST000605,PRD003,active,2026-02-22,7007.4,CAD
ACCT0001207,CUST000606,PRD005,active,2022-02-01,2274.9,CAD
ACCT0001208,CUST000607,PRD007,active,2022-05-24,1786.26,CAD
ACCT0001209,CUST000607,PRD004,active,2021-08-15,11032.57,CAD
ACCT0001210,CUST000607,PRD003,closed,2024-12-23,28369.71,CAD
ACCT0001211,CUST000607,PRD006,active,2023-01-10,9048.29,CAD
ACCT0001212,CUST000608,PRD005,dormant,2022-08-03,2161.31,CAD
ACCT0001213,CUST000608,PRD006,active,2022-01-24,2480.09,CAD
ACCT0001214,CUST000609,PRD006,dormant,2022-02-13,17686.55,CAD
ACCT0001215,CUST000610,PRD003,active,2022-08-27,2813.13,CAD
ACCT0001216,CUST000611,PRD002,active,2023-02-09,22096.78,CAD
ACCT0001217,CUST000612,PRD005,active,2025-01-31,1918.63,CAD
ACCT0001218,CUST000612,PRD002,closed,2022-06-09,9987.43,CAD
ACCT0001219,CUST000613,PRD001,dormant,2022-02-18,-3941.84,CAD
ACCT0001220,CUST000614,PRD001,active,2023-12-27,33314.36,CAD
ACCT0001221,CUST000615,PRD001,active,2025-08-14,-8344.98,CAD
ACCT0001222,CUST000615,PRD003,active,2024-09-22,10372.76,CAD
ACCT0001223,CUST000616,PRD001,active,2026-03-06,14422.21,CAD
ACCT0001224,CUST000616,PRD004,active,2022-04-28,11672.49,CAD
ACCT0001225,CUST000617,PRD005,active,2024-07-18,4183.9,CAD
ACCT0001226,CUST000617,PRD006,active,2024-08-10,4877.24,CAD
ACCT0001227,CUST000617,PRD002,active,2022-02-15,7047.64,CAD
ACCT0001228,CUST000617,PRD003,closed,2021-12-13,4662.47,CAD
ACCT0001229,CUST000618,PRD006,active,2022-03-07,18548.49,CAD
ACCT0001230,CUST000618,PRD001,active,2021-08-22,34131.54,CAD
ACCT0001231,CUST000619,PRD002,active,2023-05-14,-468.65,CAD
ACCT0001232,CUST000620,PRD007,active,2021-11-23,10622.54,CAD
ACCT0001233,CUST000620,PRD003,active,2022-05-10,5396.47,CAD
ACCT0001234,CUST000620,PRD004,active,2021-06-30,38746.37,CAD
ACCT0001235,CUST000621,PRD006,active,2022-11-10,3545.93,CAD
ACCT0001236,CUST000622,PRD003,active,2025-04-23,26988.96,CAD
ACCT0001237,CUST000622,PRD006,dormant,2025-08-06,27471.26,CAD
ACCT0001238,CUST000622,PRD001,active,2025-09-07,-419.85,CAD
ACCT0001239,CUST000623,PRD006,dormant,2021-12-06,13612.29,CAD
ACCT0001240,CUST000623,PRD003,active,2025-01-24,26854.96,CAD
ACCT0001241,CUST000624,PRD006,active,2024-08-23,1760.9,CAD
ACCT0001242,CUST000624,PRD001,active,2025-04-13,3955.25,CAD
ACCT0001243,CUST000625,PRD006,active,2024-09-09,771.01,CAD
ACCT0001244,CUST000626,PRD003,active,2025-04-05,6184.46,CAD
ACCT0001245,CUST000626,PRD006,active,2022-01-03,1615.97,CAD
ACCT0001246,CUST000627,PRD002,active,2024-02-27,-8799.25,CAD
ACCT0001247,CUST000627,PRD003,active,2023-10-01,6926.04,CAD
ACCT0001248,CUST000627,PRD004,active,2023-07-23,3124.67,CAD
ACCT0001249,CUST000627,PRD007,active,2023-12-17,9422.32,CAD
ACCT0001250,CUST000628,PRD002,active,2023-09-08,-12948.7,CAD
ACCT0001251,CUST000628,PRD006,active,2024-04-01,10636.0,CAD
ACCT0001252,CUST000628,PRD005,active,2025-12-03,16919.11,CAD
ACCT0001253,CUST000629,PRD007,active,2023-05-18,18421.7,CAD
ACCT0001254,CUST000629,PRD002,active,2022-04-25,11175.71,CAD
ACCT0001255,CUST000629,PRD003,active,2024-04-03,21845.86,CAD
ACCT0001256,CUST000630,PRD006,active,2023-03-28,8620.51,CAD
ACCT0001257,CUST000630,PRD001,active,2025-12-26,27407.15,CAD
ACCT0001258,CUST000631,PRD002,dormant,2025-07-10,11737.74,CAD
ACCT0001259,CUST000631,PRD005,active,2026-05-14,2312.65,CAD
ACCT0001260,CUST000632,PRD001,active,2024-04-16,5802.89,CAD
ACCT0001261,CUST000632,PRD006,closed,2024-01-22,13479.09,CAD
ACCT0001262,CUST000633,PRD001,active,2024-03-27,7450.07,CAD
ACCT0001263,CUST000633,PRD007,closed,2022-10-18,13234.45,CAD
ACCT0001264,CUST000633,PRD005,active,2025-12-28,5008.42,CAD
ACCT0001265,CUST000633,PRD003,closed,2026-03-04,8617.01,CAD
ACCT0001266,CUST000634,PRD004,active,2023-03-21,11171.43,CAD
ACCT0001267,CUST000635,PRD004,dormant,2022-01-24,5109.67,CAD
ACCT0001268,CUST000635,PRD003,active,2022-05-04,4798.85,CAD
ACCT0001269,CUST000635,PRD006,active,2022-05-31,2694.12,CAD
ACCT0001270,CUST000636,PRD006,active,2026-01-24,21951.16,CAD
ACCT0001271,CUST000636,PRD004,active,2024-01-05,20141.38,CAD
ACCT0001272,CUST000637,PRD001,active,2021-10-30,14114.23,CAD
ACCT0001273,CUST000638,PRD003,active,2022-06-24,7153.91,CAD
ACCT0001274,CUST000638,PRD001,active,2025-07-24,2544.89,CAD
ACCT0001275,CUST000639,PRD001,active,2025-07-25,21663.72,CAD
ACCT0001276,CUST000639,PRD007,active,2023-01-05,8271.46,CAD
ACCT0001277,CUST000640,PRD005,active,2026-04-27,35491.62,CAD
ACCT0001278,CUST000640,PRD007,active,2025-11-14,11416.47,CAD
ACCT0001279,CUST000641,PRD004,active,2022-06-06,8900.61,CAD
ACCT0001280,CUST000641,PRD001,active,2025-12-09,2636.04,CAD
ACCT0001281,CUST000641,PRD006,dormant,2025-05-01,8169.26,CAD
ACCT0001282,CUST000642,PRD006,active,2024-12-21,4594.13,CAD
ACCT0001283,CUST000643,PRD005,dormant,2022-09-12,15351.36,CAD
ACCT0001284,CUST000643,PRD002,active,2023-02-07,18458.78,CAD
ACCT0001285,CUST000644,PRD004,dormant,2022-04-23,3324.87,CAD
ACCT0001286,CUST000644,PRD001,active,2025-10-11,-10140.41,CAD
ACCT0001287,CUST000645,PRD005,active,2021-10-28,16452.57,CAD
ACCT0001288,CUST000645,PRD007,active,2022-03-11,12849.89,CAD
ACCT0001289,CUST000645,PRD004,active,2022-03-12,7292.08,CAD
ACCT0001290,CUST000646,PRD007,active,2021-10-24,20411.13,CAD
ACCT0001291,CUST000647,PRD003,active,2022-06-26,11357.23,CAD
ACCT0001292,CUST000648,PRD001,active,2022-04-12,37662.49,CAD
ACCT0001293,CUST000648,PRD004,active,2025-05-26,6424.11,CAD
ACCT0001294,CUST000649,PRD001,active,2023-08-30,16981.13,CAD
ACCT0001295,CUST000649,PRD007,active,2025-10-09,7522.87,CAD
ACCT0001296,CUST000650,PRD004,active,2025-04-06,5263.88,CAD
ACCT0001297,CUST000650,PRD005,active,2025-05-13,17988.46,CAD
ACCT0001298,CUST000650,PRD001,active,2025-04-25,2871.57,CAD
ACCT0001299,CUST000651,PRD001,active,2023-12-02,9842.4,CAD
ACCT0001300,CUST000651,PRD005,active,2022-11-21,10521.22,CAD
ACCT0001301,CUST000651,PRD004,active,2022-10-27,1851.13,CAD
ACCT0001302,CUST000652,PRD003,active,2025-09-09,18900.53,CAD
ACCT0001303,CUST000653,PRD007,active,2025-01-27,4313.0,CAD
ACCT0001304,CUST000654,PRD004,active,2026-05-03,2946.81,CAD
ACCT0001305,CUST000654,PRD002,closed,2022-03-05,13206.37,CAD
ACCT0001306,CUST000655,PRD006,active,2026-02-26,4730.85,CAD
ACCT0001307,CUST000655,PRD002,active,2023-06-18,6852.26,CAD
ACCT0001308,CUST000656,PRD005,active,2022-02-13,6386.01,CAD
ACCT0001309,CUST000656,PRD007,active,2023-08-31,20073.69,CAD
ACCT0001310,CUST000657,PRD001,active,2024-07-02,12433.73,CAD
ACCT0001311,CUST000658,PRD002,active,2021-10-23,6187.16,CAD
ACCT0001312,CUST000658,PRD007,active,2024-05-13,16722.08,CAD
ACCT0001313,CUST000658,PRD001,active,2024-04-07,23877.59,CAD
ACCT0001314,CUST000659,PRD002,active,2024-07-15,13472.63,CAD
ACCT0001315,CUST000659,PRD003,active,2026-05-16,6629.41,CAD
ACCT0001316,CUST000659,PRD006,active,2022-06-22,9897.95,CAD
ACCT0001317,CUST000659,PRD007,dormant,2021-09-15,6813.92,CAD
ACCT0001318,CUST000660,PRD004,dormant,2025-09-13,2684.69,CAD
ACCT0001319,CUST000661,PRD007,active,2022-03-06,1118.9,CAD
ACCT0001320,CUST000662,PRD001,active,2022-07-17,4162.86,CAD
ACCT0001321,CUST000662,PRD005,active,2023-09-22,7208.12,CAD
ACCT0001322,CUST000663,PRD006,closed,2022-10-24,13121.16,CAD
ACCT0001323,CUST000663,PRD001,active,2021-10-31,5618.77,CAD
ACCT0001324,CUST000664,PRD007,closed,2026-02-18,12581.27,CAD
ACCT0001325,CUST000664,PRD003,active,2022-04-07,7305.93,CAD
ACCT0001326,CUST000665,PRD007,active,2023-09-03,18193.33,CAD
ACCT0001327,CUST000665,PRD005,active,2022-12-15,5241.69,CAD
ACCT0001328,CUST000666,PRD004,closed,2023-09-20,4698.91,CAD
ACCT0001329,CUST000667,PRD003,active,2025-10-29,8621.18,CAD
ACCT0001330,CUST000667,PRD006,active,2024-09-28,13999.11,CAD
ACCT0001331,CUST000667,PRD004,active,2022-05-25,25634.39,CAD
ACCT0001332,CUST000668,PRD004,active,2021-12-27,21734.52,CAD
ACCT0001333,CUST000668,PRD001,active,2023-07-24,3831.96,CAD
ACCT0001334,CUST000669,PRD006,active,2024-09-12,25134.08,CAD
ACCT0001335,CUST000669,PRD003,closed,2023-04-25,8358.34,CAD
ACCT0001336,CUST000670,PRD001,closed,2023-11-21,2286.43,CAD
ACCT0001337,CUST000670,PRD003,active,2023-09-08,1167.53,CAD
ACCT0001338,CUST000671,PRD007,active,2025-06-07,2719.13,CAD
ACCT0001339,CUST000672,PRD001,active,2025-10-18,1647.79,CAD
ACCT0001340,CUST000672,PRD007,active,2022-05-18,8630.2,CAD
ACCT0001341,CUST000673,PRD005,active,2024-03-28,8507.17,CAD
ACCT0001342,CUST000673,PRD004,active,2025-02-25,6538.08,CAD
ACCT0001343,CUST000673,PRD001,active,2022-08-28,11961.73,CAD
ACCT0001344,CUST000674,PRD007,active,2022-08-29,21383.08,CAD
ACCT0001345,CUST000674,PRD005,active,2023-05-24,18369.43,CAD
ACCT0001346,CUST000674,PRD003,active,2023-08-19,12061.22,CAD
ACCT0001347,CUST000675,PRD005,dormant,2025-02-18,25424.01,CAD
ACCT0001348,CUST000675,PRD002,dormant,2022-02-03,18179.0,CAD
ACCT0001349,CUST000676,PRD002,dormant,2024-04-10,-10585.98,CAD
ACCT0001350,CUST000677,PRD004,active,2024-04-01,3690.43,CAD
ACCT0001351,CUST000677,PRD003,active,2021-12-27,8126.41,CAD
ACCT0001352,CUST000678,PRD004,active,2025-01-30,16024.76,CAD
ACCT0001353,CUST000678,PRD003,active,2025-09-28,13268.28,CAD
ACCT0001354,CUST000678,PRD002,active,2025-10-06,15989.44,CAD
ACCT0001355,CUST000679,PRD006,active,2025-05-02,706.38,CAD
ACCT0001356,CUST000679,PRD005,active,2025-09-27,25888.03,CAD
ACCT0001357,CUST000680,PRD006,active,2024-04-04,328.06,CAD
ACCT0001358,CUST000681,PRD001,active,2023-01-30,11397.55,CAD
ACCT0001359,CUST000682,PRD002,active,2024-08-06,-11986.39,CAD
ACCT0001360,CUST000682,PRD004,active,2021-12-01,8792.0,CAD
ACCT0001361,CUST000682,PRD007,active,2021-12-03,6308.63,CAD
ACCT0001362,CUST000683,PRD001,active,2025-02-22,13741.14,CAD
ACCT0001363,CUST000683,PRD007,active,2026-05-04,7994.75,CAD
ACCT0001364,CUST000684,PRD001,closed,2021-10-24,-5663.36,CAD
ACCT0001365,CUST000684,PRD003,active,2021-09-11,21457.14,CAD
ACCT0001366,CUST000685,PRD003,active,2023-01-07,4518.38,CAD
ACCT0001367,CUST000685,PRD007,active,2022-03-15,6158.69,CAD
ACCT0001368,CUST000686,PRD007,active,2026-03-13,5165.85,CAD
ACCT0001369,CUST000686,PRD004,active,2024-08-28,958.97,CAD
ACCT0001370,CUST000686,PRD002,active,2022-07-12,-4560.03,CAD
ACCT0001371,CUST000687,PRD002,active,2023-03-04,4338.17,CAD
ACCT0001372,CUST000687,PRD004,active,2021-09-28,27896.36,CAD
ACCT0001373,CUST000687,PRD007,active,2024-10-03,10648.76,CAD
ACCT0001374,CUST000687,PRD003,active,2024-04-11,13669.52,CAD
ACCT0001375,CUST000688,PRD007,active,2021-09-30,24889.63,CAD
ACCT0001376,CUST000688,PRD003,active,2021-08-20,3883.45,CAD
ACCT0001377,CUST000688,PRD004,active,2021-11-05,1863.41,CAD
ACCT0001378,CUST000689,PRD001,active,2021-07-15,19498.81,CAD
ACCT0001379,CUST000689,PRD003,active,2021-08-02,1070.19,CAD
ACCT0001380,CUST000690,PRD001,dormant,2022-09-10,29325.12,CAD
ACCT0001381,CUST000690,PRD005,closed,2025-06-30,14974.07,CAD
ACCT0001382,CUST000691,PRD007,active,2024-01-08,401.11,CAD
ACCT0001383,CUST000691,PRD006,active,2024-06-08,33466.35,CAD
ACCT0001384,CUST000692,PRD007,active,2022-04-25,1071.44,CAD
ACCT0001385,CUST000692,PRD001,dormant,2022-06-26,15776.19,CAD
ACCT0001386,CUST000693,PRD005,active,2024-03-07,10241.16,CAD
ACCT0001387,CUST000693,PRD001,active,2024-07-29,22771.77,CAD
ACCT0001388,CUST000694,PRD003,active,2026-02-01,26018.89,CAD
ACCT0001389,CUST000694,PRD006,active,2022-05-30,6900.05,CAD
ACCT0001390,CUST000695,PRD003,active,2025-08-14,2917.72,CAD
ACCT0001391,CUST000695,PRD004,active,2023-09-07,12249.65,CAD
ACCT0001392,CUST000696,PRD004,active,2021-11-17,1971.44,CAD
ACCT0001393,CUST000697,PRD001,active,2024-05-11,31667.34,CAD
ACCT0001394,CUST000697,PRD005,active,2023-03-01,8206.69,CAD
ACCT0001395,CUST000698,PRD004,active,2025-07-24,1933.48,CAD
ACCT0001396,CUST000698,PRD001,active,2023-12-30,8808.5,CAD
ACCT0001397,CUST000698,PRD006,dormant,2025-06-12,10339.08,CAD
ACCT0001398,CUST000699,PRD005,closed,2025-05-20,5645.18,CAD
ACCT0001399,CUST000700,PRD004,active,2022-09-29,21505.17,CAD
ACCT0001400,CUST000701,PRD003,active,2022-11-15,1711.18,CAD
ACCT0001401,CUST000701,PRD006,active,2025-01-06,6586.39,CAD
ACCT0001402,CUST000702,PRD001,active,2024-09-10,13208.16,CAD
ACCT0001403,CUST000703,PRD001,active,2022-03-18,21321.3,CAD
ACCT0001404,CUST000703,PRD006,closed,2022-07-06,15486.92,CAD
ACCT0001405,CUST000703,PRD004,active,2022-08-18,18950.6,CAD
ACCT0001406,CUST000703,PRD003,active,2022-01-11,2959.94,CAD
ACCT0001407,CUST000704,PRD005,active,2024-11-05,11272.63,CAD
ACCT0001408,CUST000704,PRD006,active,2023-11-23,25266.67,CAD
ACCT0001409,CUST000704,PRD007,active,2025-09-19,2466.5,CAD
ACCT0001410,CUST000705,PRD004,dormant,2022-08-22,3364.59,CAD
ACCT0001411,CUST000706,PRD005,closed,2023-03-06,23102.43,CAD
ACCT0001412,CUST000707,PRD002,active,2022-03-18,13452.88,CAD
ACCT0001413,CUST000707,PRD007,active,2023-01-24,12198.6,CAD
ACCT0001414,CUST000708,PRD007,active,2022-06-13,33562.53,CAD
ACCT0001415,CUST000708,PRD003,active,2023-03-09,1543.98,CAD
ACCT0001416,CUST000709,PRD006,active,2021-07-22,18098.0,CAD
ACCT0001417,CUST000710,PRD002,active,2022-06-17,7212.66,CAD
ACCT0001418,CUST000711,PRD006,active,2021-12-30,9857.4,CAD
ACCT0001419,CUST000711,PRD001,active,2023-08-26,25605.86,CAD
ACCT0001420,CUST000712,PRD004,active,2022-05-22,12847.95,CAD
ACCT0001421,CUST000712,PRD001,active,2022-09-26,13228.7,CAD
ACCT0001422,CUST000712,PRD007,active,2022-03-02,19906.34,CAD
ACCT0001423,CUST000713,PRD001,dormant,2025-05-17,1938.09,CAD
ACCT0001424,CUST000713,PRD006,active,2022-06-29,3990.12,CAD
ACCT0001425,CUST000714,PRD001,active,2024-08-17,-6560.11,CAD
ACCT0001426,CUST000714,PRD006,active,2025-09-01,18079.46,CAD
ACCT0001427,CUST000715,PRD002,active,2023-03-28,32202.59,CAD
ACCT0001428,CUST000715,PRD004,active,2022-03-02,7290.1,CAD
ACCT0001429,CUST000716,PRD004,active,2024-09-18,3734.33,CAD
ACCT0001430,CUST000716,PRD003,active,2023-05-04,3039.83,CAD
ACCT0001431,CUST000716,PRD001,active,2022-09-13,10342.58,CAD
ACCT0001432,CUST000716,PRD006,active,2024-09-14,16696.72,CAD
ACCT0001433,CUST000717,PRD005,active,2021-12-31,17255.92,CAD
ACCT0001434,CUST000717,PRD004,active,2023-05-25,788.47,CAD
ACCT0001435,CUST000717,PRD002,active,2023-02-26,4410.98,CAD
ACCT0001436,CUST000717,PRD007,active,2024-08-20,10032.25,CAD
ACCT0001437,CUST000718,PRD006,active,2022-12-28,3391.36,CAD
ACCT0001438,CUST000718,PRD007,active,2025-03-19,26591.82,CAD
ACCT0001439,CUST000718,PRD003,active,2022-09-03,12637.19,CAD
ACCT0001440,CUST000718,PRD004,active,2025-01-22,15685.97,CAD
ACCT0001441,CUST000719,PRD002,active,2021-09-20,14786.02,CAD
ACCT0001442,CUST000720,PRD003,active,2025-03-06,21168.42,CAD
ACCT0001443,CUST000721,PRD005,active,2022-11-25,8762.77,CAD
ACCT0001444,CUST000722,PRD003,active,2024-04-01,9710.4,CAD
ACCT0001445,CUST000722,PRD004,active,2025-06-22,11496.1,CAD
ACCT0001446,CUST000723,PRD006,active,2022-08-06,1641.96,CAD
ACCT0001447,CUST000724,PRD004,active,2025-03-31,107.71,CAD
ACCT0001448,CUST000724,PRD002,active,2022-04-13,13829.55,CAD
ACCT0001449,CUST000725,PRD004,active,2025-04-23,21978.54,CAD
ACCT0001450,CUST000725,PRD006,active,2023-03-25,6765.89,CAD
ACCT0001451,CUST000726,PRD002,active,2025-06-21,10360.41,CAD
ACCT0001452,CUST000726,PRD001,active,2025-07-12,27777.69,CAD
ACCT0001453,CUST000726,PRD005,active,2021-12-21,9509.41,CAD
ACCT0001454,CUST000727,PRD007,active,2025-01-01,39021.04,CAD
ACCT0001455,CUST000728,PRD003,active,2022-07-22,13568.87,CAD
ACCT0001456,CUST000729,PRD005,active,2025-11-21,15509.53,CAD
ACCT0001457,CUST000730,PRD007,dormant,2025-07-27,15916.77,CAD
ACCT0001458,CUST000731,PRD007,active,2025-11-03,11264.48,CAD
ACCT0001459,CUST000732,PRD006,active,2025-10-19,22621.91,CAD
ACCT0001460,CUST000732,PRD002,active,2025-09-12,14914.77,CAD
ACCT0001461,CUST000732,PRD005,dormant,2022-04-22,4769.3,CAD
ACCT0001462,CUST000732,PRD004,active,2023-02-02,8803.73,CAD
ACCT0001463,CUST000733,PRD002,active,2024-06-07,3887.21,CAD
ACCT0001464,CUST000733,PRD001,active,2021-07-15,-4131.51,CAD
ACCT0001465,CUST000734,PRD005,active,2026-02-13,756.54,CAD
ACCT0001466,CUST000735,PRD003,active,2025-05-17,13857.23,CAD
ACCT0001467,CUST000735,PRD001,active,2022-03-26,27373.81,CAD
ACCT0001468,CUST000735,PRD002,active,2021-12-19,11433.39,CAD
ACCT0001469,CUST000735,PRD004,dormant,2023-01-21,8448.54,CAD
ACCT0001470,CUST000736,PRD004,active,2025-09-03,12057.53,CAD
ACCT0001471,CUST000736,PRD002,active,2022-07-16,21457.89,CAD
ACCT0001472,CUST000737,PRD004,active,2025-08-03,1122.29,CAD
ACCT0001473,CUST000738,PRD001,active,2022-04-28,4824.79,CAD
ACCT0001474,CUST000738,PRD007,active,2024-04-24,6683.6,CAD
ACCT0001475,CUST000739,PRD005,active,2024-01-17,3311.23,CAD
ACCT0001476,CUST000740,PRD007,active,2021-11-29,14603.51,CAD
ACCT0001477,CUST000741,PRD006,active,2023-12-28,4988.15,CAD
ACCT0001478,CUST000742,PRD004,active,2021-10-28,11744.16,CAD
ACCT0001479,CUST000742,PRD003,active,2022-10-29,4593.65,CAD
ACCT0001480,CUST000743,PRD004,active,2022-01-25,1031.77,CAD
ACCT0001481,CUST000743,PRD001,active,2025-11-19,15529.77,CAD
ACCT0001482,CUST000743,PRD002,active,2025-12-16,1839.59,CAD
ACCT0001483,CUST000743,PRD006,active,2025-11-12,28087.05,CAD
ACCT0001484,CUST000744,PRD005,active,2024-10-14,1504.55,CAD
ACCT0001485,CUST000745,PRD006,closed,2026-05-01,9308.56,CAD
ACCT0001486,CUST000745,PRD005,active,2024-01-05,18157.39,CAD
ACCT0001487,CUST000746,PRD003,active,2023-09-13,11229.57,CAD
ACCT0001488,CUST000746,PRD002,closed,2022-07-19,-15510.11,CAD
ACCT0001489,CUST000746,PRD006,active,2023-05-28,12570.7,CAD
ACCT0001490,CUST000746,PRD001,active,2024-02-12,22282.3,CAD
ACCT0001491,CUST000747,PRD007,active,2022-03-17,398.23,CAD
ACCT0001492,CUST000748,PRD006,active,2022-03-09,38477.49,CAD
ACCT0001493,CUST000748,PRD005,active,2022-03-31,553.09,CAD
ACCT0001494,CUST000749,PRD005,active,2023-06-06,8806.89,CAD
ACCT0001495,CUST000749,PRD001,active,2026-02-25,25776.37,CAD
ACCT0001496,CUST000749,PRD007,active,2025-06-11,31576.16,CAD
ACCT0001497,CUST000750,PRD007,active,2025-02-16,32268.79,CAD
ACCT0001498,CUST000750,PRD001,active,2024-05-01,21604.58,CAD
ACCT0001499,CUST000750,PRD004,active,2023-07-05,19300.78,CAD
