transaction_id,account_id,customer_id,transaction_timestamp,transaction_type,channel,merchant_category,amount,currency,is_international,ingestion_source
TXN000010556,ACCT0000139,CUST000069,2026-04-22 17:34:34,purchase,web,transportation,274.55,CAD,False,batch_core_banking
TXN000010557,ACCT0000397,CUST000195,2025-10-14 17:34:34,purchase,api,retail,1.28,CAD,False,payments_api
TXN000010558,ACCT0001829,CUST000904,2025-12-01 17:34:34,transfer,api,transportation,136.14,CAD,False,payments_api
TXN000010559,ACCT0000558,CUST000275,2025-06-07 17:34:34,payment,branch,utilities,1440.42,CAD,False,batch_core_banking
TXN000010560,ACCT0001271,CUST000636,2026-02-06 17:34:34,purchase,mobile_app,restaurant,183.33,CAD,False,card_event_stream
TXN000010561,ACCT0001097,CUST000548,2026-02-14 17:34:34,deposit,branch,grocery,292.9,CAD,False,batch_core_banking
TXN000010562,ACCT0000433,CUST000213,2025-08-26 17:34:34,fee,mobile_app,travel,12.8,CAD,False,card_event_stream
TXN000010563,ACCT0000433,CUST000213,2025-11-03 17:34:34,purchase,web,financial_services,145.8,CAD,False,card_event_stream
TXN000010564,ACCT0000422,CUST000207,2026-04-03 17:34:34,payment,point_of_sale,financial_services,2603.26,CAD,False,card_event_stream
TXN000010565,ACCT0001256,CUST000630,2025-12-18 17:34:34,withdrawal,web,financial_services,98.78,CAD,False,batch_core_banking
TXN000010566,ACCT0001060,CUST000529,2026-01-18 17:34:34,payment,api,retail,78.25,CAD,False,batch_core_banking
TXN000010567,ACCT0000620,CUST000309,2026-04-24 17:34:34,purchase,atm,health,152.66,CAD,False,card_event_stream
TXN000010568,ACCT0001456,CUST000729,2025-10-09 17:34:34,withdrawal,api,travel,190.06,CAD,False,payments_api
TXN000010569,ACCT0000295,CUST000150,2026-04-30 17:34:34,payment,web,transportation,847.83,CAD,False,batch_core_banking
TXN000010570,ACCT0001164,CUST000581,2026-04-02 17:34:34,deposit,mobile_app,transportation,1113.01,CAD,False,card_event_stream
TXN000010571,ACCT0000014,CUST000007,2025-09-15 17:34:34,purchase,point_of_sale,financial_services,480.94,CAD,False,card_event_stream
TXN000010572,ACCT0000565,CUST000279,2026-03-19 17:34:34,purchase,mobile_app,financial_services,50.83,CAD,False,batch_core_banking
TXN000010573,ACCT0000060,CUST000031,2026-01-24 17:34:34,deposit,point_of_sale,financial_services,1253.97,CAD,False,batch_core_banking
TXN000010574,ACCT0000352,CUST000173,2025-06-14 17:34:34,purchase,web,transportation,436.56,CAD,False,payments_api
TXN000010575,ACCT0000565,CUST000279,2026-04-24 17:34:34,deposit,mobile_app,financial_services,1443.46,CAD,False,payments_api
TXN000010576,ACCT0001760,CUST000871,2025-09-16 17:34:34,transfer,atm,financial_services,259.52,CAD,False,card_event_stream
TXN000010577,ACCT0001762,CUST000872,2025-11-12 17:34:34,transfer,mobile_app,retail,226.24,CAD,False,card_event_stream
TXN000010578,ACCT0000445,CUST000220,2025-06-13 17:34:34,withdrawal,api,travel,157.49,CAD,False,card_event_stream
TXN000010579,ACCT0000003,CUST000002,2026-01-01 17:34:34,transfer,branch,grocery,433.57,CAD,False,payments_api
TXN000010580,ACCT0000220,CUST000114,2025-09-08 17:34:34,transfer,atm,travel,79.26,CAD,False,batch_core_banking
TXN000010581,ACCT0001702,CUST000849,2025-12-29 17:34:34,deposit,branch,transportation,3872.56,CAD,False,card_event_stream
TXN000010582,ACCT0000827,CUST000415,2025-10-27 17:34:34,purchase,atm,financial_services,447.5,CAD,False,batch_core_banking
TXN000010583,ACCT0000530,CUST000257,2025-11-20 17:34:34,purchase,web,health,73.22,CAD,False,batch_core_banking
TXN000010584,ACCT0000884,CUST000443,2025-08-24 17:34:34,deposit,web,utilities,1218.01,CAD,False,batch_core_banking
TXN000010585,ACCT0000767,CUST000381,2026-04-02 17:34:34,fee,point_of_sale,retail,12.77,CAD,False,batch_core_banking
TXN000010586,ACCT0001113,CUST000554,2026-02-07 17:34:34,fee,branch,health,12.92,CAD,False,payments_api
TXN000010587,ACCT0001985,CUST000986,2025-06-09 17:34:34,purchase,point_of_sale,financial_services,211.74,CAD,False,batch_core_banking
TXN000010588,ACCT0001372,CUST000687,2025-06-27 17:34:34,purchase,atm,utilities,398.0,CAD,False,payments_api
TXN000010589,ACCT0001753,CUST000869,2025-12-23 17:34:34,purchase,web,restaurant,81.72,CAD,False,batch_core_banking
TXN000010590,ACCT0001462,CUST000732,2025-07-05 17:34:34,payment,atm,grocery,869.95,CAD,False,card_event_stream
TXN000010591,ACCT0001690,CUST000843,2026-02-09 17:34:34,purchase,atm,utilities,30.22,CAD,False,batch_core_banking
TXN000010592,ACCT0000302,CUST000152,2025-11-02 17:34:34,withdrawal,mobile_app,utilities,307.43,CAD,False,payments_api
TXN000010593,ACCT0001121,CUST000557,2025-08-20 17:34:34,purchase,branch,financial_services,193.99,CAD,False,card_event_stream
TXN000010594,ACCT0001716,CUST000854,2025-12-19 17:34:34,purchase,atm,transportation,177.0,CAD,False,batch_core_banking
TXN000010595,ACCT0000464,CUST000228,2026-03-24 17:34:34,transfer,atm,health,292.9,CAD,False,batch_core_banking
TXN000010596,ACCT0000224,CUST000117,2026-02-22 17:34:34,payment,mobile_app,grocery,645.95,CAD,False,batch_core_banking
TXN000010597,ACCT0001761,CUST000872,2025-07-18 17:34:34,transfer,web,retail,181.32,CAD,False,card_event_stream
TXN000010598,ACCT0001673,CUST000836,2025-06-06 17:34:34,purchase,api,financial_services,160.27,CAD,False,payments_api
TXN000010599,ACCT0000550,CUST000270,2026-02-17 17:34:34,purchase,web,health,493.83,CAD,False,card_event_stream
TXN000010600,ACCT0001533,CUST000766,2026-01-18 17:34:34,deposit,api,health,175.73,CAD,False,batch_core_banking
TXN000010601,ACCT0001232,CUST000620,2025-06-21 17:34:34,withdrawal,api,travel,468.15,CAD,False,card_event_stream
TXN000010602,ACCT0001984,CUST000986,2026-04-21 17:34:34,withdrawal,atm,transportation,127.34,CAD,False,card_event_stream
TXN000010603,ACCT0001352,CUST000678,2025-07-20 17:34:34,purchase,atm,grocery,222.47,CAD,False,card_event_stream
TXN000010604,ACCT0000740,CUST000367,2026-03-29 17:34:34,transfer,api,grocery,495.46,CAD,False,card_event_stream
TXN000010605,ACCT0000340,CUST000167,2025-08-16 17:34:34,purchase,branch,retail,238.98,CAD,False,payments_api
TXN000010606,ACCT0001925,CUST000956,2026-01-22 17:34:34,purchase,branch,financial_services,202.08,CAD,False,card_event_stream
TXN000010607,ACCT0002007,CUST000997,2025-11-24 17:34:34,transfer,web,travel,165.73,CAD,False,card_event_stream
TXN000010608,ACCT0000998,CUST000496,2026-01-09 17:34:34,withdrawal,api,financial_services,1.2,CAD,False,batch_core_banking
TXN000010609,ACCT0000211,CUST000109,2025-10-08 17:34:34,withdrawal,web,grocery,103.45,CAD,False,batch_core_banking
TXN000010610,ACCT0001344,CUST000674,2026-04-20 17:34:34,fee,branch,grocery,5.42,CAD,False,payments_api
TXN000010611,ACCT0000898,CUST000449,2026-01-16 17:34:34,transfer,mobile_app,financial_services,99.75,CAD,False,batch_core_banking
TXN000010612,ACCT0001448,CUST000724,2026-04-01 17:34:34,purchase,point_of_sale,health,427.26,CAD,False,card_event_stream
TXN000010613,ACCT0000687,CUST000339,2025-11-22 17:34:34,purchase,web,transportation,208.68,CAD,False,batch_core_banking
TXN000010614,ACCT0000264,CUST000136,2026-04-10 17:34:34,purchase,mobile_app,grocery,82.0,CAD,False,payments_api
TXN000010615,ACCT0001575,CUST000791,2025-12-12 17:34:34,transfer,branch,health,32.67,CAD,False,payments_api
TXN000010616,ACCT0001104,CUST000551,2025-06-28 17:34:34,payment,web,transportation,1397.78,CAD,False,payments_api
TXN000010617,ACCT0000352,CUST000173,2025-12-19 17:34:34,withdrawal,atm,restaurant,219.72,CAD,False,payments_api
TXN000010618,ACCT0000427,CUST000210,2025-09-27 17:34:34,transfer,point_of_sale,travel,553.73,CAD,False,card_event_stream
TXN000010619,ACCT0000126,CUST000064,2026-05-04 17:34:34,withdrawal,mobile_app,financial_services,86.36,CAD,False,card_event_stream
TXN000010620,ACCT0000819,CUST000410,2025-06-08 17:34:34,transfer,branch,restaurant,76.46,CAD,False,card_event_stream
TXN000010621,ACCT0000320,CUST000160,2025-07-25 17:34:34,transfer,api,restaurant,112.04,CAD,False,payments_api
TXN000010622,ACCT0001560,CUST000782,2025-09-02 17:34:34,transfer,api,retail,115.51,CAD,False,batch_core_banking
TXN000010623,ACCT0001447,CUST000724,2026-02-06 17:34:34,purchase,atm,travel,429.0,CAD,False,payments_api
TXN000010624,ACCT0000512,CUST000249,2025-08-08 17:34:34,transfer,mobile_app,health,348.26,CAD,False,card_event_stream
TXN000010625,ACCT0001424,CUST000713,2026-05-07 17:34:34,purchase,point_of_sale,utilities,306.52,CAD,False,batch_core_banking
TXN000010626,ACCT0000554,CUST000273,2025-08-26 17:34:34,fee,branch,grocery,11.73,CAD,False,card_event_stream
TXN000010627,ACCT0000155,CUST000078,2025-09-10 17:34:34,payment,api,restaurant,877.31,CAD,False,batch_core_banking
TXN000010628,ACCT0001659,CUST000829,2026-01-05 17:34:34,purchase,atm,grocery,223.54,CAD,True,card_event_stream
TXN000010629,ACCT0000517,CUST000251,2026-01-17 17:34:34,deposit,mobile_app,financial_services,1019.07,CAD,False,card_event_stream
TXN000010630,ACCT0001148,CUST000573,2025-11-13 17:34:34,purchase,branch,travel,55.75,CAD,False,payments_api
TXN000010631,ACCT0000238,CUST000121,2025-12-05 17:34:34,purchase,point_of_sale,restaurant,351.22,CAD,False,payments_api
TXN000010632,ACCT0000438,CUST000217,2025-08-10 17:34:34,deposit,branch,travel,1478.45,CAD,False,batch_core_banking
TXN000010633,ACCT0000660,CUST000324,2026-05-20 17:34:34,purchase,api,financial_services,480.83,CAD,False,card_event_stream
TXN000010634,ACCT0000790,CUST000394,2025-05-30 17:34:34,purchase,api,financial_services,385.42,CAD,False,card_event_stream
TXN000010635,ACCT0001527,CUST000765,2025-12-05 17:34:34,payment,point_of_sale,retail,789.15,CAD,False,payments_api
TXN000010636,ACCT0000250,CUST000127,2026-03-23 17:34:34,deposit,web,restaurant,415.62,CAD,False,payments_api
TXN000010637,ACCT0000149,CUST000074,2026-03-10 17:34:34,payment,point_of_sale,restaurant,2447.02,CAD,False,batch_core_banking
TXN000010638,ACCT0001568,CUST000788,2026-05-16 17:34:34,payment,web,financial_services,2423.45,CAD,False,card_event_stream
TXN000010639,ACCT0000252,CUST000129,2025-10-26 17:34:34,withdrawal,point_of_sale,health,204.23,CAD,False,batch_core_banking
TXN000010640,ACCT0000797,CUST000398,2025-11-13 17:34:34,withdrawal,api,transportation,457.13,CAD,False,card_event_stream
TXN000010641,ACCT0000803,CUST000402,2025-07-20 17:34:34,withdrawal,web,restaurant,197.89,CAD,False,card_event_stream
TXN000010642,ACCT0001342,CUST000673,2026-04-12 17:34:34,payment,atm,restaurant,1344.62,CAD,False,card_event_stream
TXN000010643,ACCT0001103,CUST000551,2026-03-27 17:34:34,purchase,atm,utilities,481.4,CAD,False,batch_core_banking
TXN000010644,ACCT0000746,CUST000370,2025-12-12 17:34:34,purchase,atm,travel,419.28,CAD,False,card_event_stream
TXN000010645,ACCT0001577,CUST000791,2025-12-21 17:34:34,purchase,atm,grocery,259.81,CAD,False,batch_core_banking
TXN000010646,ACCT0001383,CUST000691,2025-07-11 17:34:34,deposit,point_of_sale,grocery,1625.9,CAD,False,card_event_stream
TXN000010647,ACCT0000666,CUST000328,2025-11-08 17:34:34,purchase,mobile_app,restaurant,251.77,CAD,False,payments_api
TXN000010648,ACCT0000970,CUST000484,2026-04-29 17:34:34,deposit,api,financial_services,839.95,CAD,False,payments_api
TXN000010649,ACCT0000382,CUST000186,2026-02-07 17:34:34,withdrawal,branch,grocery,97.33,CAD,False,card_event_stream
TXN000010650,ACCT0001002,CUST000499,2026-02-12 17:34:34,purchase,point_of_sale,utilities,97.53,CAD,True,card_event_stream
TXN000010651,ACCT0000260,CUST000134,2025-12-25 17:34:34,purchase,point_of_sale,retail,33.4,CAD,False,card_event_stream
TXN000010652,ACCT0000651,CUST000322,2025-08-15 17:34:34,deposit,mobile_app,grocery,870.03,CAD,False,batch_core_banking
TXN000010653,ACCT0000742,CUST000367,2026-05-26 17:34:34,purchase,mobile_app,financial_services,36.12,CAD,False,batch_core_banking
TXN000010654,ACCT0000795,CUST000396,2025-07-18 17:34:34,purchase,api,health,141.45,CAD,False,card_event_stream
TXN000010655,ACCT0001325,CUST000664,2026-03-15 17:34:34,payment,branch,retail,908.42,CAD,False,batch_core_banking
TXN000010656,ACCT0000655,CUST000323,2025-07-15 17:34:34,purchase,branch,grocery,225.51,CAD,False,batch_core_banking
TXN000010657,ACCT0001358,CUST000681,2026-01-02 17:34:34,withdrawal,mobile_app,transportation,263.13,CAD,False,payments_api
TXN000010658,ACCT0001798,CUST000888,2026-02-02 17:34:34,transfer,atm,grocery,83.93,CAD,False,card_event_stream
TXN000010659,ACCT0001533,CUST000766,2026-01-29 17:34:34,payment,branch,grocery,1318.4,CAD,False,batch_core_banking
TXN000010660,ACCT0000279,CUST000143,2026-05-04 17:34:34,purchase,branch,financial_services,38.56,CAD,False,payments_api
TXN000010661,ACCT0001121,CUST000557,2025-10-08 17:34:34,purchase,point_of_sale,transportation,70.35,CAD,False,batch_core_banking
TXN000010662,ACCT0001897,CUST000942,2025-10-30 17:34:34,payment,atm,transportation,226.72,CAD,False,batch_core_banking
TXN000010663,ACCT0000086,CUST000044,2025-10-27 17:34:34,payment,api,transportation,1520.83,CAD,False,card_event_stream
TXN000010664,ACCT0001044,CUST000521,2026-04-10 17:34:34,withdrawal,branch,travel,258.95,CAD,False,payments_api
TXN000010665,ACCT0000798,CUST000399,2025-12-02 17:34:34,purchase,web,transportation,223.51,CAD,False,batch_core_banking
TXN000010666,ACCT0000661,CUST000325,2025-07-07 17:34:34,purchase,web,travel,348.91,CAD,False,card_event_stream
TXN000010667,ACCT0001439,CUST000718,2025-08-31 17:34:34,payment,atm,utilities,1381.38,CAD,False,batch_core_banking
TXN000010668,ACCT0000926,CUST000464,2026-04-21 17:34:34,purchase,web,financial_services,220.1,CAD,True,payments_api
TXN000010669,ACCT0000075,CUST000038,2025-08-03 17:34:34,transfer,atm,financial_services,145.9,CAD,False,payments_api
TXN000010670,ACCT0000508,CUST000247,2025-08-14 17:34:34,payment,atm,travel,1818.8,CAD,False,payments_api
TXN000010671,ACCT0000123,CUST000063,2025-09-28 17:34:34,fee,point_of_sale,restaurant,1.11,CAD,False,batch_core_banking
TXN000010672,ACCT0000630,CUST000313,2025-08-08 17:34:34,withdrawal,branch,health,95.52,CAD,False,batch_core_banking
TXN000010673,ACCT0000579,CUST000285,2026-02-11 17:34:34,purchase,branch,utilities,474.99,CAD,False,card_event_stream
TXN000010674,ACCT0000083,CUST000041,2026-04-08 17:34:34,fee,mobile_app,travel,3.3,CAD,False,payments_api
TXN000010675,ACCT0001927,CUST000957,2025-08-27 17:34:34,purchase,point_of_sale,restaurant,77.76,CAD,False,batch_core_banking
TXN000010676,ACCT0001940,CUST000963,2025-06-11 17:34:34,deposit,api,travel,2255.05,CAD,False,batch_core_banking
TXN000010677,ACCT0001038,CUST000518,2025-06-17 17:34:34,purchase,api,utilities,88.55,CAD,False,payments_api
TXN000010678,ACCT0000684,CUST000337,2026-03-31 17:34:34,deposit,mobile_app,travel,835.49,CAD,False,card_event_stream
TXN000010679,ACCT0001589,CUST000795,2025-08-16 17:34:34,payment,branch,transportation,1316.48,CAD,False,batch_core_banking
TXN000010680,ACCT0000575,CUST000283,2026-04-21 17:34:34,purchase,atm,travel,28.78,CAD,False,payments_api
TXN000010681,ACCT0000798,CUST000399,2025-07-17 17:34:34,purchase,api,financial_services,117.1,CAD,False,payments_api
TXN000010682,ACCT0001677,CUST000837,2026-04-01 17:34:34,purchase,point_of_sale,grocery,47.18,CAD,False,batch_core_banking
TXN000010683,ACCT0000410,CUST000202,2025-09-12 17:34:34,purchase,point_of_sale,transportation,365.0,CAD,False,payments_api
TXN000010684,ACCT0001685,CUST000840,2025-07-20 17:34:34,purchase,point_of_sale,transportation,437.35,CAD,False,card_event_stream
TXN000010685,ACCT0001175,CUST000587,2026-01-18 17:34:34,payment,branch,transportation,1079.95,CAD,False,batch_core_banking
TXN000010686,ACCT0001382,CUST000691,2025-10-26 17:34:34,transfer,atm,travel,208.89,CAD,False,batch_core_banking
TXN000010687,ACCT0000845,CUST000424,2026-05-18 17:34:34,payment,point_of_sale,health,728.54,CAD,False,payments_api
TXN000010688,ACCT0001390,CUST000695,2025-11-11 17:34:34,payment,point_of_sale,transportation,1034.41,CAD,False,batch_core_banking
TXN000010689,ACCT0001839,CUST000908,2025-12-05 17:34:34,purchase,web,utilities,226.27,CAD,False,batch_core_banking
TXN000010690,ACCT0001780,CUST000880,2025-07-22 17:34:34,withdrawal,web,utilities,121.84,CAD,False,batch_core_banking
TXN000010691,ACCT0000364,CUST000177,2025-11-03 17:34:34,transfer,web,travel,66.91,CAD,False,card_event_stream
TXN000010692,ACCT0001959,CUST000972,2025-10-20 17:34:34,fee,web,travel,11.55,CAD,False,batch_core_banking
TXN000010693,ACCT0000746,CUST000370,2026-01-28 17:34:34,withdrawal,point_of_sale,transportation,325.95,CAD,False,batch_core_banking
TXN000010694,ACCT0000004,CUST000002,2025-10-13 17:34:34,transfer,api,restaurant,32.97,CAD,True,card_event_stream
TXN000010695,ACCT0001975,CUST000979,2026-01-18 17:34:34,purchase,mobile_app,restaurant,196.64,CAD,False,payments_api
TXN000010696,ACCT0000920,CUST000460,2026-05-21 17:34:34,payment,api,utilities,4155.71,CAD,False,card_event_stream
TXN000010697,ACCT0000173,CUST000086,2025-12-31 17:34:34,fee,mobile_app,retail,12.92,CAD,False,payments_api
TXN000010698,ACCT0000439,CUST000217,2025-11-13 17:34:34,fee,api,financial_services,7.66,CAD,False,batch_core_banking
TXN000010699,ACCT0001450,CUST000725,2025-09-14 17:34:34,purchase,api,health,309.88,CAD,False,batch_core_banking
TXN000010700,ACCT0000714,CUST000353,2026-03-21 17:34:34,purchase,web,retail,81.37,CAD,False,card_event_stream
TXN000010701,ACCT0001810,CUST000893,2026-04-02 17:34:34,purchase,branch,restaurant,309.45,CAD,True,batch_core_banking
TXN000010702,ACCT0000440,CUST000218,2025-07-16 17:34:34,payment,mobile_app,restaurant,1343.45,CAD,False,batch_core_banking
TXN000010703,ACCT0000489,CUST000238,2026-01-26 17:34:34,payment,mobile_app,utilities,1282.14,CAD,False,payments_api
TXN000010704,ACCT0000499,CUST000244,2025-12-20 17:34:34,purchase,web,retail,83.88,CAD,False,card_event_stream
TXN000010705,ACCT0001520,CUST000760,2026-02-14 17:34:34,deposit,mobile_app,grocery,102.64,CAD,False,payments_api
TXN000010706,ACCT0000693,CUST000342,2026-01-01 17:34:34,withdrawal,point_of_sale,travel,555.76,CAD,True,card_event_stream
TXN000010707,ACCT0001920,CUST000953,2025-12-24 17:34:34,payment,branch,retail,352.62,CAD,False,batch_core_banking
TXN000010708,ACCT0000409,CUST000202,2025-09-21 17:34:34,deposit,api,utilities,24.02,CAD,False,batch_core_banking
TXN000010709,ACCT0000119,CUST000061,2025-08-31 17:34:34,fee,point_of_sale,restaurant,7.94,CAD,False,card_event_stream
TXN000010710,ACCT0001749,CUST000868,2026-03-24 17:34:34,fee,point_of_sale,travel,4.19,CAD,False,card_event_stream
TXN000010711,ACCT0001129,CUST000561,2026-05-06 17:34:34,transfer,atm,travel,98.11,CAD,False,batch_core_banking
TXN000010712,ACCT0000526,CUST000254,2025-09-06 17:34:34,withdrawal,web,grocery,268.19,CAD,False,card_event_stream
TXN000010713,ACCT0000443,CUST000218,2026-01-10 17:34:34,transfer,mobile_app,grocery,338.92,CAD,True,batch_core_banking
TXN000010714,ACCT0000170,CUST000085,2025-10-18 17:34:34,fee,point_of_sale,financial_services,13.07,CAD,False,batch_core_banking
TXN000010715,ACCT0001927,CUST000957,2025-10-18 17:34:34,payment,branch,retail,924.93,CAD,False,batch_core_banking
TXN000010716,ACCT0000105,CUST000053,2026-03-30 17:34:34,purchase,atm,retail,121.41,CAD,False,payments_api
TXN000010717,ACCT0000558,CUST000275,2025-06-06 17:34:34,transfer,point_of_sale,retail,203.81,CAD,False,payments_api
TXN000010718,ACCT0001111,CUST000554,2025-08-03 17:34:34,deposit,web,travel,382.01,CAD,False,card_event_stream
TXN000010719,ACCT0000016,CUST000008,2026-02-20 17:34:34,deposit,branch,financial_services,1713.53,CAD,False,payments_api
TXN000010720,ACCT0001329,CUST000667,2025-12-17 17:34:34,transfer,web,retail,225.18,CAD,True,payments_api
TXN000010721,ACCT0001359,CUST000682,2025-08-20 17:34:34,withdrawal,mobile_app,health,579.28,CAD,False,payments_api
TXN000010722,ACCT0000460,CUST000227,2026-05-09 17:34:34,fee,mobile_app,health,6.98,CAD,False,card_event_stream
TXN000010723,ACCT0000841,CUST000422,2026-01-14 17:34:34,purchase,branch,financial_services,67.48,CAD,False,payments_api
TXN000010724,ACCT0001694,CUST000846,2026-01-10 17:34:34,transfer,point_of_sale,grocery,67.03,CAD,False,batch_core_banking
TXN000010725,ACCT0000138,CUST000069,2025-06-12 17:34:34,purchase,web,utilities,34.89,CAD,False,payments_api
TXN000010726,ACCT0001174,CUST000586,2026-05-01 17:34:34,payment,atm,retail,3246.68,CAD,False,card_event_stream
TXN000010727,ACCT0001501,CUST000752,2026-01-27 17:34:34,transfer,web,utilities,326.29,CAD,False,batch_core_banking
TXN000010728,ACCT0000157,CUST000079,2025-11-20 17:34:34,transfer,api,health,246.32,CAD,False,batch_core_banking
TXN000010729,ACCT0000113,CUST000057,2026-02-22 17:34:34,payment,web,utilities,2553.79,CAD,False,batch_core_banking
TXN000010730,ACCT0002004,CUST000995,2025-11-25 17:34:34,deposit,branch,utilities,2273.92,CAD,False,payments_api
TXN000010731,ACCT0001146,CUST000573,2026-02-11 17:34:34,withdrawal,web,grocery,45.32,CAD,False,payments_api
TXN000010732,ACCT0000671,CUST000330,2026-04-17 17:34:34,payment,web,travel,1476.03,CAD,False,card_event_stream
TXN000010733,ACCT0000812,CUST000407,2025-07-14 17:34:34,purchase,api,grocery,106.56,CAD,False,batch_core_banking
TXN000010734,ACCT0000494,CUST000241,2025-12-09 17:34:34,deposit,atm,financial_services,2975.32,CAD,False,payments_api
TXN000010735,ACCT0000435,CUST000214,2026-05-16 17:34:34,deposit,web,restaurant,483.34,CAD,False,payments_api
TXN000010736,ACCT0000610,CUST000305,2025-12-29 17:34:34,purchase,atm,financial_services,143.58,CAD,False,card_event_stream
TXN000010737,ACCT0001904,CUST000946,2025-07-01 17:34:34,purchase,point_of_sale,grocery,11.53,CAD,False,batch_core_banking
TXN000010738,ACCT0001575,CUST000791,2026-05-07 17:34:34,transfer,mobile_app,restaurant,219.6,CAD,False,card_event_stream
TXN000010739,ACCT0002001,CUST000993,2026-02-17 17:34:34,purchase,mobile_app,retail,614.08,CAD,False,payments_api
TXN000010740,ACCT0000124,CUST000063,2026-01-10 17:34:34,transfer,web,travel,161.76,CAD,False,payments_api
TXN000010741,ACCT0001292,CUST000648,2025-11-24 17:34:34,fee,api,financial_services,10.1,CAD,False,payments_api
TXN000010742,ACCT0001102,CUST000550,2025-11-18 17:34:34,payment,mobile_app,health,366.63,CAD,False,batch_core_banking
TXN000010743,ACCT0000565,CUST000279,2026-01-14 17:34:34,deposit,branch,utilities,840.84,CAD,False,card_event_stream
TXN000010744,ACCT0000086,CUST000044,2025-09-26 17:34:34,purchase,atm,restaurant,207.05,CAD,False,batch_core_banking
TXN000010745,ACCT0001383,CUST000691,2026-05-14 17:34:34,transfer,point_of_sale,health,79.69,CAD,False,batch_core_banking
TXN000010746,ACCT0001960,CUST000973,2026-04-26 17:34:34,transfer,web,utilities,244.96,CAD,False,batch_core_banking
TXN000010747,ACCT0002007,CUST000997,2025-07-29 17:34:34,purchase,point_of_sale,health,48.12,CAD,False,card_event_stream
TXN000010748,ACCT0001392,CUST000696,2025-05-31 17:34:34,purchase,api,health,376.82,CAD,False,batch_core_banking
TXN000010749,ACCT0001471,CUST000736,2025-05-30 17:34:34,transfer,branch,utilities,423.21,CAD,True,batch_core_banking
TXN000010750,ACCT0001145,CUST000572,2025-11-23 17:34:34,purchase,point_of_sale,financial_services,24.95,CAD,False,payments_api
TXN000010751,ACCT0001749,CUST000868,2026-05-03 17:34:34,deposit,atm,transportation,1269.06,CAD,True,payments_api
TXN000010752,ACCT0002010,CUST000999,2026-04-06 17:34:34,purchase,api,transportation,152.19,CAD,False,payments_api
TXN000010753,ACCT0000461,CUST000227,2026-03-19 17:34:34,purchase,web,restaurant,252.45,CAD,False,batch_core_banking
TXN000010754,ACCT0001220,CUST000614,2025-12-22 17:34:34,purchase,web,restaurant,113.31,CAD,False,payments_api
TXN000010755,ACCT0001221,CUST000615,2026-02-10 17:34:34,purchase,atm,health,153.75,CAD,False,batch_core_banking
TXN000010756,ACCT0000438,CUST000217,2025-12-19 17:34:34,deposit,mobile_app,utilities,980.93,CAD,False,card_event_stream
TXN000010757,ACCT0000424,CUST000208,2026-03-04 17:34:34,fee,branch,health,9.58,CAD,False,card_event_stream
TXN000010758,ACCT0000634,CUST000315,2026-01-31 17:34:34,purchase,point_of_sale,financial_services,408.53,CAD,False,payments_api
TXN000010759,ACCT0000137,CUST000069,2026-01-13 17:34:34,withdrawal,web,retail,258.6,CAD,False,payments_api
TXN000010760,ACCT0001986,CUST000987,2025-07-30 17:34:34,purchase,atm,grocery,271.29,CAD,False,payments_api
TXN000010761,ACCT0001694,CUST000846,2026-04-17 17:34:34,withdrawal,mobile_app,health,276.31,CAD,False,card_event_stream
TXN000010762,ACCT0001697,CUST000847,2025-10-04 17:34:34,purchase,mobile_app,grocery,74.62,CAD,False,payments_api
TXN000010763,ACCT0000158,CUST000080,2025-11-19 17:34:34,purchase,web,health,183.33,CAD,False,payments_api
TXN000010764,ACCT0000233,CUST000120,2025-06-23 17:34:34,purchase,mobile_app,health,139.59,CAD,False,batch_core_banking
TXN000010765,ACCT0001430,CUST000716,2026-04-26 17:34:34,payment,api,utilities,2341.93,CAD,False,payments_api
TXN000010766,ACCT0000939,CUST000470,2026-03-11 17:34:34,purchase,api,travel,530.08,CAD,False,card_event_stream
TXN000010767,ACCT0001570,CUST000789,2025-12-15 17:34:34,transfer,web,grocery,89.96,CAD,True,card_event_stream
TXN000010768,ACCT0000319,CUST000159,2025-10-30 17:34:34,payment,mobile_app,health,2226.81,CAD,False,card_event_stream
TXN000010769,ACCT0001334,CUST000669,2026-02-08 17:34:34,withdrawal,api,utilities,203.69,CAD,False,payments_api
TXN000010770,ACCT0000632,CUST000314,2025-06-09 17:34:34,transfer,branch,utilities,201.95,CAD,False,payments_api
TXN000010771,ACCT0000813,CUST000407,2025-08-30 17:34:34,purchase,point_of_sale,retail,46.58,CAD,False,batch_core_banking
TXN000010772,ACCT0001014,CUST000505,2025-11-15 17:34:34,transfer,point_of_sale,restaurant,25.18,CAD,False,batch_core_banking
TXN000010773,ACCT0001055,CUST000526,2025-11-02 17:34:34,purchase,branch,utilities,327.57,CAD,False,payments_api
TXN000010774,ACCT0001922,CUST000955,2025-08-13 17:34:34,purchase,web,transportation,155.55,CAD,False,batch_core_banking
TXN000010775,ACCT0001109,CUST000553,2026-04-15 17:34:34,purchase,web,retail,357.9,CAD,False,payments_api
TXN000010776,ACCT0001057,CUST000528,2025-06-30 17:34:34,purchase,point_of_sale,utilities,114.58,CAD,False,batch_core_banking
TXN000010777,ACCT0001539,CUST000769,2026-02-22 17:34:34,deposit,mobile_app,restaurant,2077.8,CAD,False,payments_api
